taxonomy,sample204,sample34,sample170,sample72,sample222,sample5,sample100,sample123,sample87,sample147,sample59,sample105,sample171,sample210,sample33,sample132,sample169,sample127,sample177,sample4,sample224,sample0,sample14,sample12,sample96,sample8,sample125,sample189,sample187,sample16,sample115,sample61,sample104,sample38,sample120,sample139,sample128,sample9,sample25,sample107,sample162,sample70,sample223,sample2,sample192,sample212,sample85,sample106,sample60,sample175,sample179,sample80,sample17,sample66,sample88,sample134,sample78,sample130,sample51,sample32,sample64,sample143,sample23,sample92,sample27,sample73,sample39,sample135,sample122,sample168,sample182,sample93,sample156,sample118,sample1,sample116,sample52,sample181,sample26,sample103,sample209,sample151,sample148,sample207,sample145,sample219,sample108,sample178,sample196,sample119,sample7,sample101,sample191,sample18,sample44,sample75,sample215,sample198,sample74,sample144,sample126,sample217,sample117,sample158,sample152,sample102,sample35,sample95,sample15,sample165,sample62,sample136,sample221,sample19,sample161,sample77,sample202,sample94,sample49,sample22,sample99,sample214,sample110,sample133,sample86,sample124,sample13,sample90,sample159,sample98,sample24,sample55,sample63,sample53,sample188,sample42,sample163,sample180,sample208,sample47,sample89,sample84,sample216,sample167,sample153,sample71,sample220,sample43,sample21,sample164,sample211,sample6,sample206,sample131,sample28,sample176,sample184,sample36,sample20,sample112,sample190,sample48,sample57,sample174,sample195,sample203,sample185,sample218,sample11,sample150,sample213,sample46,sample45,sample114,sample113,sample83,sample10,sample31,sample82,sample41,sample37,sample149,sample30,sample129,sample173,sample76,sample183,sample186,sample160,sample142,sample121,sample199,sample69,sample166,sample155,sample68,sample141,sample146,sample111,sample157,sample67,sample138,sample154,sample194,sample201,sample172,sample193,sample56,sample79,sample3,sample197,sample81,sample29,sample97,sample58,sample54,sample50,sample65,sample40,sample200,sample91,sample137,sample205,sample140,sample109
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;NA,0,0,0,3,0,0,0,0,0,0,1,0,0,0,15,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,20,0,364,0,0,6,0,0,7,0,0,0,0,3,0,0,0,0,12,31,2,0,3,12,10,0,16,2,0,0,14,115,10,24,74,0,2,1,1,0,15,0,0,21,0,27,0,0,1,0,0,0,0,0,0,0,3,0,69,4,36,1,13,0,0,1,0,0,0,0,0,0,29,12,0,0,0,0,45,0,29,0,0,0,0,0,17,1,0,18,0,0,0,0,0,0,0,9,53,19,7,0,7,0,0,0,0,0,0,0,0,0,12,0,0,42,0,0,0,0,13,68,0,0,17,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,56,16,0,13,0,0,1,0,0,0,0,0,0,26,0,0,1,0,0,0,0,30,8,0,0,0,0,0,0,74,0,0,0,146,0,1,24,0,0,8,0,9,22,0,0,2
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anaerobacillus;NA,6,0,0,0,0,1,2,7,0,0,0,76,51,0,0,0,0,0,0,1,0,2,0,7,0,2,0,0,2,2,17,0,2,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,0,11,0,3,0,0,33,3,0,0,0,0,0,24,0,0,0,0,0,0,79,0,24,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,121,0,0,46,79,0,0,4,0,22,0,1,4,0,0,0,0,0,0,0,0,0,3,29,0,2,1,12,6,0,0,0,0,0,8,0,0,2,0,0,0,0,2,0,7,2,0,0,0,37,0,0,0,1,0,1,0,0,0,3,8,14,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,6,10,0,0,3,0,0,151,0,1,1,2,0,0,8,50,41,0,0,1,0,10,0,0,1,0,0,416,0,0,0,0,2,6,0,0,0,1,53,30,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,365,0,0,0,12,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anaerobacillus;NA,1,0,0,0,31,5,0,0,0,6,0,117,4,0,0,10,1,0,1,2,0,0,0,1,0,2,0,1,0,6,1,1,0,0,1,0,0,1,0,4,3,3,35,0,26,0,0,3,0,0,113,0,0,0,0,18,0,0,0,0,0,20,0,2,0,0,0,0,7,0,0,0,14,0,1,35,0,0,0,0,0,0,0,10,32,0,0,32,3,13,3,0,0,0,0,1,0,14,0,45,48,0,0,29,5,0,0,2,0,4,0,0,20,0,3,3,0,0,1,0,0,0,0,34,0,0,1,16,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,2,7,5,0,0,0,1,1,0,3,1,0,1,0,0,0,5,0,14,0,3,0,0,0,0,0,0,0,0,0,0,11,0,44,0,0,0,0,115,0,49,3,0,0,0,0,106,0,0,0,0,1,0,2,0,172,0,0,1,0,0,0,0,0,0,0,0,46,0,0,0,0,0,6,0,0,13,2,0,22,1,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anaerobacillus;NA,7,0,0,11,38,0,4,0,0,0,0,102,0,0,0,1,0,0,3,4,0,4,2,11,0,3,0,0,0,2,167,0,0,0,25,0,0,18,0,0,0,0,1,0,0,0,0,13,20,0,0,1,0,0,0,0,0,0,0,0,0,8,0,2,0,1,0,0,38,0,0,0,8,2,0,16,0,1,0,2,0,5,4,1,12,0,40,0,12,11,2,0,0,0,0,2,0,29,0,7,106,3,0,0,6,0,0,3,0,57,0,8,38,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,154,2,0,0,0,0,17,1,7,4,0,0,0,0,0,25,0,0,36,0,0,0,34,0,0,0,0,5,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,0,0,3,68,8,0,1,1,0,4,3,69,0,0,0,11,5,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,5,21,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,5,0,217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,11,7,0,1,0,1,0,2,11,0,0,58,44,29,33,0,0,0,0,11,0,7,0,0,5,0,42,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,7,0,0,1,0,0,0,0,0,0,20,16,0,0,0,13,17,0,12,0,0,0,0,0,12,5,0,15,3,0,0,0,0,0,0,6,51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,70,0,0,36,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,11,8,0,0,3,0,32,20,0,6,0,0,3,0,0,0,0,0,0,1,0,0,18,0,0,0,0,284,45,0,0,0,0,0,0,232,0,0,0,31,0,0,30,0,5,8,0,3,0,0,0,4
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anaerobacillus;NA,3,0,53,2,21,0,4,0,0,0,0,72,0,0,0,4,8,0,7,3,0,3,1,3,0,3,0,1,0,1,3,0,6,0,48,0,0,2,0,19,0,32,2,0,0,5,0,0,23,15,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,56,0,0,0,8,0,1,7,0,1,0,1,19,0,25,1,9,4,63,9,0,9,6,0,0,0,0,2,1,0,0,42,155,0,0,19,128,0,0,1,0,14,0,6,16,0,0,1,0,0,1,0,0,0,0,15,0,16,1,67,0,0,0,0,0,1,18,0,3,7,34,0,0,0,0,2,0,12,0,0,0,1,1,0,7,0,0,3,0,0,0,3,3,11,0,4,0,0,9,4,0,0,0,0,0,2,0,0,17,0,0,0,0,9,0,28,0,0,0,1,0,15,3,0,0,0,0,0,1,20,1,0,2,0,10,0,2,0,0,0,5,0,34,0,0,0,0,2,17,0,0,2,0,2,100,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;NA,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,12,0,0,0,37,0,0,0,0,0,0,19,0,0,0,101,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;vaginae,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anaerobacillus;NA,2,0,6,5,61,0,4,8,0,0,0,136,0,0,0,2,0,0,20,2,0,1,0,1,0,6,0,0,0,0,10,0,0,0,10,0,0,1,0,2,0,15,20,0,27,3,0,19,6,1,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,217,2,0,0,18,13,1,23,1,11,0,0,0,1,0,0,4,1,112,9,3,11,1,1,0,0,0,8,0,4,0,0,67,0,0,18,6,0,0,12,0,21,0,0,0,0,7,6,1,0,13,0,0,0,0,9,0,11,0,23,5,0,0,0,4,0,2,0,0,19,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,1,0,0,2,4,127,8,1,0,0,0,0,0,0,0,1,0,0,0,0,9,0,9,31,0,1,0,0,2,9,0,2,0,0,0,1,0,70,0,1,0,13,0,0,10,0,0,1,0,5,0,0,0,0,0,9,0,0,8,2,0,0,0,1
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,0,0,0,26,0,0,0,0,0,0,0,0,0,0,7,27,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,0,92,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,4,2,9,0,6,3,8,0,2,8,0,0,56,32,13,36,1,0,0,0,5,0,0,0,0,9,0,41,0,0,2,17,0,0,0,0,0,0,0,0,16,0,18,0,7,0,0,2,0,0,0,0,0,0,23,19,0,0,0,4,20,0,24,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,19,40,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,52,0,0,60,11,0,0,0,4,0,0,0,0,0,0,1,0,0,0,47,6,0,0,1,0,34,41,0,4,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,142,45,0,0,0,0,0,2,95,0,0,0,80,0,0,28,0,0,8,0,3,0,0,0,24
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;fragi,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,19,0,12,0,0,0,0,0,4,418,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,140,0,0,1,0,0,0,37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,325,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,36,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anaerobacillus;NA,2,0,0,2,0,5,0,0,0,1,0,30,0,7,0,0,1,0,1,0,0,5,1,0,0,2,0,0,1,12,12,0,1,0,55,0,1,48,0,158,0,4,0,0,0,0,0,7,1,9,205,0,0,0,0,0,0,0,0,0,0,8,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,8,31,0,6,2,5,0,0,0,0,1,10,1,0,5,15,2,0,0,5,0,0,0,4,0,0,5,0,0,1,2,0,0,1,0,0,4,0,0,0,0,0,16,40,0,0,0,0,0,0,0,10,8,0,0,0,0,1,0,105,1,1,0,0,0,0,0,0,0,0,25,0,0,0,10,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,13,0,0,0,0,115,0,2,2,0,0,6,3,1,0,0,0,0,0,0,7,17,5,0,0,0,5,1,0,0,0,0,6,0,0,0,0,0,0,2,2,1,0,3,0,0,0,2,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,9,0,0,0,0,0,0,1098,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,37,74,0,0,0,7,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,2,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;fragi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,3,0,0,0,0,0,0,930,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,106,0,0,0,51,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,23,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Empedobacter;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;psychrophila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,9,0,0,0,0,0,0,803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,133,0,0,0,63,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;sphaericus,0,0,0,6,0,0,1,19,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,1,5,0,0,0,0,31,0,0,0,144,1,0,0,0,0,7,2,0,0,0,0,0,7,5,4,0,1,2,0,0,121,0,0,0,0,0,0,0,17,0,4,0,0,0,17,0,0,1,12,0,4,0,4,0,0,0,0,3,0,22,0,0,1,0,0,0,0,0,0,0,8,0,0,0,3,0,0,14,56,2,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,3,0,2,23,0,0,0,2,1,97,0,0,27,0,0,0,0,0,19,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,12,170,0,0,0,0,0,0,0,4,0,0,0,0,0,0,163,0,24,0,3,0,0,1,57,0,3,0,55,0,0,0,0,0,0,1,0,0,0,4,7,0,1,4,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;NA,0,0,1,0,69,0,0,0,0,3,0,0,0,0,0,0,0,14,5,0,172,0,0,0,0,0,1,231,4,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,43,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,29,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Myroides;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;NA,0,0,0,27,0,0,17,0,1,0,10,0,0,0,34,97,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,65,0,6,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,8,0,3,0,0,6,29,0,43,2,0,0,11,1,3,17,7,0,0,0,1,0,11,0,0,31,0,5,0,0,0,0,0,0,0,0,0,0,50,0,55,0,0,0,16,0,0,1,0,0,0,0,0,0,53,35,0,0,0,10,0,0,6,0,1,0,0,0,0,11,0,1,0,1,0,0,0,0,0,0,68,82,25,0,4,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,24,12,0,0,19,7,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,14,0,0,10,1,33,8,0,69,13,0,10,0,0,0,0,0,0,45,0,0,8,0,0,0,0,45,3,0,0,0,0,0,9,14,0,0,4,3,1,0,29,0,2,25,0,2,0,0,0,20
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;cibarius,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,44,27,0,118,0,0,0,0,0,5,259,8,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,11,0,0,0,0,0,0,0,19,0,0,7,0,0,0,0,41,0,0,0,38,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0,33,0,0,0,15,0,0,0,17,58,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,24,0,0,0,3,0,59,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,74,0,0,0,0,0,0,0,0,917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,75,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,14,13,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,37,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,0,0,0,2,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,6,0,5,0,2,0,2,5,0,0,43,22,25,33,12,0,0,0,11,0,2,0,0,8,0,24,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,1,0,0,0,0,0,0,49,12,0,0,0,7,10,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,1,69,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,40,0,0,28,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,7,16,0,1,5,0,5,0,0,0,0,0,0,3,0,0,12,0,0,0,0,281,31,0,0,0,0,0,0,234,0,0,0,15,0,0,73,0,0,0,0,9,0,0,0,5
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,59,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,4,3,5,0,0,0,3,0,3,3,0,0,20,81,6,35,7,0,0,0,7,0,7,0,0,8,0,35,0,0,0,0,0,0,0,0,0,0,0,0,25,0,10,0,26,0,0,9,0,0,0,0,0,0,25,17,0,0,0,2,0,0,4,0,0,0,0,0,16,7,0,4,0,0,0,0,0,0,0,10,39,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,53,0,0,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,0,0,1,0,49,42,0,9,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,165,38,0,0,0,0,0,0,124,0,0,0,59,0,0,15,0,1,9,0,5,0,0,0,26
